,Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
4635,21/11/2018,1.2,-26.36,-25.78,10.2,9.8,-30273.696,2.6
4636,22/11/2018,1.6,-26.33,-25.81,11.7,11.3,-28886.976,2.6
4637,23/11/2018,1.2,-26.32,-25.81,9.5,9.4,-28281.312,2.6
4638,24/11/2018,10.0,-26.25,-25.72,10.9,10.8,-27539.136,2.5
4639,25/11/2018,9.0,-26.26,-25.63,12.4,12.2,-28327.968,2.8
4640,26/11/2018,14.0,-26.29,-25.67,9.4,8.9,-30104.352,2.9
4641,27/11/2018,0.0,-26.41,-25.76,9.4,9.2,-28502.496,2.8
4642,28/11/2018,0.0,-26.66,-25.93,7.9,7.6,-30878.496,2.7
4643,29/11/2018,0.0,-26.52,-25.95,7.2,7.2,-30060.288,2.6
4644,30/11/2018,0.0,-26.51,-25.93,4.7,4.9,-30325.536,2.6
4645,01/12/2018,3.6,-26.37,-25.81,8.3,8.1,-26485.056,2.6
4646,02/12/2018,0.0,-26.41,-25.86,3.8,4.1,-27618.624,2.6
4647,03/12/2018,0.2,-26.34,-25.78,10.3,9.8,-26634.528,2.6
4648,04/12/2018,0.0,-26.59,-25.81,12.7,12.6,-29456.352,2.5
4649,05/12/2018,0.2,-26.8,-26.04,7.4,7.7,-32865.696,2.5
4650,06/12/2018,0.0,-26.8,-26.06,8.5,9.0,-32798.304,2.5
4651,07/12/2018,0.0,-26.57,-26.05,6.7,7.4,-29330.208,2.5
4652,08/12/2018,1.4,-26.39,-25.9,10.8,10.3,-25849.152,2.5
4653,09/12/2018,0.0,-26.37,-25.87,7.0,6.4,-25980.48,2.6
4654,10/12/2018,0.0,-26.46,-25.96,4.9,4.5,-28352.16,2.5
4655,11/12/2018,0.2,-26.46,-25.96,2.2,2.7,-26381.376,2.5
4656,12/12/2018,0.0,-26.53,-26.02,0.9,1.4,-27186.624,2.5
4657,13/12/2018,5.2,-26.46,-25.97,3.2,3.2,-27658.368,2.5
4658,14/12/2018,4.6,-26.54,-25.99,5.2,5.0,-28155.168,2.6
4659,15/12/2018,0.0,-26.53,-26.02,3.4,2.8,-28529.28,2.6
4660,16/12/2018,18.6,-26.56,-26.07,1.6,1.7,-28545.696,2.6
4661,17/12/2018,7.2,-26.48,-26.01,4.8,4.6,-27945.216,2.9
4662,18/12/2018,0.0,-26.83,-26.18,5.5,5.7,-30710.016,2.9
4663,19/12/2018,0.0,-26.64,-26.18,1.6,1.9,-29588.544,2.8
4664,20/12/2018,3.4,-26.57,-26.11,7.3,6.9,-28404.0,2.8
4665,21/12/2018,0.0,-26.7,-26.17,7.7,7.6,-29347.488,2.8
4666,22/12/2018,0.0,-26.63,-26.16,12.0,11.6,-29392.416,2.8
4667,23/12/2018,0.0,-26.56,-26.1,11.4,11.4,-27851.904,2.8
4668,24/12/2018,0.0,-26.73,-26.12,10.8,10.6,-29149.632,2.7
4669,25/12/2018,0.0,-26.57,-26.16,8.1,7.9,-24909.12,2.7
4670,26/12/2018,0.0,-26.54,-26.13,2.4,2.6,-24902.208,2.7
4671,27/12/2018,0.0,-26.66,-26.13,1.6,1.8,-27994.464,2.6
4672,28/12/2018,0.0,-26.68,-26.16,2.4,2.5,-28463.616,2.6
4673,29/12/2018,0.0,-26.67,-26.17,4.7,4.2,-29052.0,2.6
4674,30/12/2018,0.0,-26.84,-26.21,4.0,3.6,-29767.392,2.6
4675,31/12/2018,0.2,-26.89,-26.26,2.8,3.0,-30735.936,2.6
4676,01/01/2019,0.0,-26.66,-26.33,7.2,7.3,-27783.648,2.6
4677,02/01/2019,0.0,-26.58,-26.21,4.7,4.5,-30201.984,2.6
4678,03/01/2019,0.0,-26.86,-26.37,2.0,1.5,-30485.376,2.6
4679,04/01/2019,0.0,-26.83,-26.41,0.0,-0.3,-29814.912,2.5
4680,05/01/2019,0.0,-26.91,-26.39,0.2,0.2,-30827.52,2.5
4681,06/01/2019,0.0,-26.73,-26.36,1.3,1.6,-28928.448,2.5
4682,07/01/2019,0.0,-26.85,-26.43,-0.3,0.3,-30411.072,2.5
4683,08/01/2019,0.0,-26.78,-26.37,1.2,0.7,-29890.944,2.5
4684,09/01/2019,0.6,-26.71,-26.29,5.5,5.6,-30144.96,2.6
4685,10/01/2019,0.6,-26.74,-26.35,4.0,3.8,-29044.224,2.5
4686,11/01/2019,0.2,-26.87,-26.46,2.2,2.1,-29954.016,2.5
4687,12/01/2019,0.0,-26.94,-26.49,0.2,0.5,-30151.872,2.5
4688,13/01/2019,0.0,-26.89,-26.41,4.7,4.9,-29706.912,2.5
4689,14/01/2019,0.0,-26.8,-26.37,7.0,6.7,-29914.272,2.5
4690,15/01/2019,0.0,-26.78,-26.49,3.0,2.9,-27749.088,2.5
4691,16/01/2019,0.0,-27.14,-26.63,3.9,3.9,-30900.96,2.5
4692,17/01/2019,3.4,-26.86,-26.51,6.9,6.5,-27519.264,2.5
4693,18/01/2019,2.4,-26.89,-26.46,8.3,8.5,-27726.624,2.6
4694,19/01/2019,0.8,-26.96,-26.5,5.3,5.6,-28674.432,2.6
4695,20/01/2019,8.2,-26.8,-26.48,4.8,5.1,-27678.24,2.6
4696,21/01/2019,6.6,-26.88,-26.51,5.3,4.8,-28065.312,2.7
4697,22/01/2019,5.8,-26.78,-26.45,3.9,3.6,-26208.576,2.7
4698,23/01/2019,5.8,-26.74,-26.39,4.7,4.3,-27774.144,2.8
4699,24/01/2019,0.2,-26.83,-26.42,5.4,5.7,-27564.192,2.8
4700,25/01/2019,0.0,-26.83,-26.49,4.5,4.3,-26818.56,2.8
4701,26/01/2019,0.0,-26.87,-26.53,4.6,3.9,-27551.232,2.8
4702,27/01/2019,1.0,-26.84,-26.47,4.3,4.1,-27548.64,2.7
4703,28/01/2019,11.2,-26.69,-26.39,6.1,5.8,-25582.176,2.9
4704,29/01/2019,0.4,-26.81,-26.49,2.6,2.5,-26104.896,3.1
4705,30/01/2019,1.8,-26.75,-26.42,1.8,1.8,-25640.064,2.9
4706,31/01/2019,2.4,-26.8,-26.48,5.2,4.8,-27252.288,2.9
4707,01/02/2019,6.4,-26.75,-26.42,11.6,11.5,-25480.224,2.9
4708,02/02/2019,33.6,-26.74,-26.41,10.3,10.1,-26153.28,3.5
4709,03/02/2019,6.2,-26.79,-26.45,7.5,7.4,-26208.576,3.6
4710,04/02/2019,0.0,-27.03,-26.64,7.5,7.9,-28348.704,3.2
4711,05/02/2019,0.0,-26.88,-26.6,7.6,6.9,-26589.6,2.9
4712,06/02/2019,0.0,-26.79,-26.56,8.5,8.0,-25055.136,2.8
4713,07/02/2019,0.0,-26.55,-26.38,6.0,6.4,-25641.792,2.8
4714,08/02/2019,0.0,-26.52,-26.33,6.3,6.5,-26107.488,2.7
4715,09/02/2019,0.0,-26.56,-26.33,5.9,6.0,-26383.104,2.7
4716,10/02/2019,0.0,-26.46,-26.24,10.3,9.8,-25805.952,2.7
4717,11/02/2019,0.2,-26.49,-26.18,9.2,9.2,-26299.296,2.6
4718,12/02/2019,0.0,-26.48,-26.28,5.5,5.5,-24496.128,2.6
4719,13/02/2019,0.0,-26.5,-26.3,5.9,5.7,-21166.272,2.6
4720,14/02/2019,0.0,-26.52,-26.3,10.0,9.3,-28133.568,2.6
4721,15/02/2019,0.0,-26.45,-26.22,9.9,9.1,-25914.816,2.6
4722,16/02/2019,0.0,-26.56,-26.23,8.4,8.3,-28292.544,2.5
4723,17/02/2019,0.0,-26.42,-26.19,6.0,5.6,-25739.424,2.5
4724,18/02/2019,0.0,-26.41,-26.14,6.0,5.7,-26685.504,2.5
4725,19/02/2019,0.0,-26.33,-26.1,6.7,6.1,-25316.928,2.5
4726,20/02/2019,0.0,-26.37,-26.1,6.2,5.9,-26383.968,2.5
4727,21/02/2019,0.0,-26.49,-26.15,6.3,6.0,-28707.264,2.5
4728,22/02/2019,0.0,-26.47,-26.16,7.8,7.2,-28658.88,2.5
4729,23/02/2019,0.0,-26.4,-26.12,6.0,5.4,-26394.336,2.5
4730,24/02/2019,0.0,-26.36,-26.12,5.2,5.0,-25373.088,2.5
4731,25/02/2019,0.0,-26.28,-26.02,7.8,8.6,-24421.824,2.5
4732,26/02/2019,0.0,-26.27,-26.02,11.6,12.0,-26693.28,2.5
4733,27/02/2019,0.0,-26.21,-25.95,9.9,9.8,-24217.056,2.5
4734,28/02/2019,0.0,-26.23,-25.95,9.7,9.3,-25261.632,2.5
4735,01/03/2019,0.0,-26.13,-25.86,9.6,9.2,-23944.896,2.5
4736,02/03/2019,0.0,-26.21,-25.9,10.7,10.2,-26613.792,2.5
4737,03/03/2019,0.0,-26.18,-25.91,9.7,9.2,-24503.04,2.5
4738,04/03/2019,0.0,-26.13,-25.85,10.8,10.3,-24286.176,2.5
4739,05/03/2019,1.8,-26.12,-25.83,11.9,11.5,-25006.752,2.5
4740,06/03/2019,0.0,-26.21,-25.93,10.4,10.1,-26012.448,2.5
4741,07/03/2019,0.0,-26.11,-25.85,13.8,13.3,-24736.32,2.5
4742,08/03/2019,0.0,-26.19,-25.89,13.6,13.4,-27194.4,2.5
4743,09/03/2019,0.0,-26.24,-25.94,11.2,10.3,-26714.016,2.4
4744,10/03/2019,0.0,-26.18,-25.9,10.6,10.2,-26401.248,2.5
4745,11/03/2019,0.2,-26.06,-25.79,12.1,11.8,-25339.392,2.4
4746,12/03/2019,0.0,-26.15,-25.88,8.6,8.2,-25563.168,2.5
4747,13/03/2019,31.2,-26.13,-25.82,6.7,6.1,-26383.104,2.5
4748,14/03/2019,0.2,-26.32,-25.87,9.9,9.6,-29360.448,2.6
4749,15/03/2019,0.0,-26.11,-25.86,12.0,11.5,-27632.448,2.5
4750,16/03/2019,0.0,-26.1,-25.88,11.5,10.8,-26394.336,2.5
4751,17/03/2019,0.0,-25.94,-25.76,13.6,13.2,-24353.568,2.5
4752,18/03/2019,0.4,-25.55,-25.17,12.4,12.1,-23875.776,2.5
4753,19/03/2019,3.4,-25.55,-25.17,8.7,8.3,-23631.264,2.5
4754,20/03/2019,0.0,-25.55,-25.17,9.7,9.2,-25780.896,2.4
4755,21/03/2019,0.0,-25.55,-25.17,11.9,11.4,-25949.376,2.4
4756,22/03/2019,0.0,-25.55,-25.17,12.6,13.4,-26740.8,2.4
4757,23/03/2019,0.0,-25.55,-25.17,13.5,14.5,-25994.304,2.4
4758,24/03/2019,0.0,-25.55,-25.17,13.9,13.6,-26041.824,2.4
4759,25/03/2019,0.0,-25.96,-25.65,13.4,12.8,-26205.984,2.4
4760,26/03/2019,0.0,-25.85,-25.68,9.5,9.2,-25434.432,2.4
4761,27/03/2019,0.0,-25.89,-25.7,10.7,10.2,-25956.288,2.4
4762,28/03/2019,0.0,-26.1,-25.88,10.4,9.9,-27549.504,2.4
4763,29/03/2019,0.0,-25.96,-25.77,11.9,11.2,-25652.16,2.5
4764,30/03/2019,0.0,-25.96,-25.74,11.0,11.0,-26824.608,2.5
4765,31/03/2019,0.0,-25.85,-25.66,12.9,12.2,-25042.176,2.5
4766,01/04/2019,0.0,-25.89,-25.66,14.0,13.7,-25532.064,2.5
4767,02/04/2019,0.0,-25.76,-25.63,14.5,14.1,-25024.896,2.5
4768,03/04/2019,0.0,-25.85,-25.61,13.7,13.0,-24246.432,2.5
4769,04/04/2019,39.0,-25.52,-25.45,12.3,12.0,-21847.968,2.6
4770,05/04/2019,0.6,-25.68,-25.53,8.6,7.8,-23362.56,2.8
4771,06/04/2019,0.0,-25.74,-25.53,10.4,9.8,-24618.816,2.7
4772,07/04/2019,0.2,-25.65,-25.49,12.7,11.7,-23049.792,2.7
4773,08/04/2019,0.0,-25.74,-25.54,11.5,11.1,-24941.088,2.6
4774,09/04/2019,2.0,-25.72,-25.53,13.9,13.7,-24250.752,2.6
4775,10/04/2019,2.8,-25.65,-25.5,12.9,12.5,-23519.808,2.6
4776,11/04/2019,17.2,-25.76,-25.55,11.5,11.4,-25347.168,2.6
4777,12/04/2019,0.2,-25.7,-25.53,11.4,10.8,-23854.176,2.6
4778,13/04/2019,0.0,-25.85,-25.58,11.4,10.8,-25874.208,2.6
4779,14/04/2019,4.0,-25.65,-25.52,10.1,9.9,-23392.8,2.6
4780,15/04/2019,0.0,-25.56,-25.48,12.0,11.9,-23525.856,2.6
4781,16/04/2019,0.0,-25.62,-25.51,12.6,12.7,-23752.224,2.6
4782,17/04/2019,0.0,-25.69,-25.53,14.5,14.1,-23937.12,2.6
4783,18/04/2019,0.0,-25.87,-25.59,13.9,13.9,-26929.152,2.6
4784,19/04/2019,0.0,-25.84,-25.63,14.7,15.1,-25917.408,2.6
4785,20/04/2019,0.0,-25.85,-25.6,15.0,15.4,-26402.112,2.6
4786,21/04/2019,0.0,-25.62,-25.52,15.9,16.3,-23953.536,2.6
4787,22/04/2019,14.8,-25.36,-25.34,15.4,15.6,-21811.68,2.6
4788,23/04/2019,4.2,-25.61,-25.38,15.7,15.6,-23509.44,2.7
4789,24/04/2019,0.0,-25.52,-25.44,19.2,18.3,-23925.024,2.7
4790,25/04/2019,0.0,-25.67,-25.49,18.8,17.9,-23834.304,2.7
4791,26/04/2019,3.4,-25.68,-25.48,15.8,15.1,-24395.904,2.7
4792,27/04/2019,0.0,-25.71,-25.51,15.6,15.2,-25875.072,2.7
4793,28/04/2019,1.6,-25.6,-25.45,12.6,12.1,-23531.904,2.6
4794,29/04/2019,0.0,-25.62,-25.45,9.8,9.3,-24307.776,2.8
4795,30/04/2019,3.0,-25.61,-25.41,12.0,11.5,-23199.264,2.7
4796,01/05/2019,0.0,-25.48,-25.4,14.1,13.4,-22682.592,2.7
4797,02/05/2019,1.4,-25.65,-25.43,14.4,13.7,-25046.496,2.7
4798,03/05/2019,0.0,-25.61,-25.42,15.8,14.9,-25041.312,2.7
4799,04/05/2019,2.6,-25.57,-25.34,14.1,13.7,-24399.36,2.7
4800,05/05/2019,19.6,-25.5,-25.34,11.0,10.7,-23226.048,2.7
4801,06/05/2019,0.4,-25.46,-25.35,9.1,8.8,-22749.984,2.7
4802,07/05/2019,0.0,-25.6,-25.44,12.4,11.9,-24539.328,2.7
4803,08/05/2019,0.0,-25.67,-25.45,14.1,13.1,-25536.384,2.7
4804,09/05/2019,0.0,-26.03,-25.54,16.0,15.7,-25952.832,2.7
4805,10/05/2019,0.0,-26.14,-25.66,15.3,14.0,-23467.104,2.7
4806,11/05/2019,0.4,-26.27,-25.79,16.2,15.2,-25068.096,2.7
4807,12/05/2019,9.8,-26.02,-25.68,13.8,13.3,-21199.968,2.7
4808,13/05/2019,5.2,-26.06,-25.72,12.7,12.3,-22244.544,3.1
4809,14/05/2019,0.4,-25.97,-25.68,10.8,10.4,-22441.536,3.3
4810,15/05/2019,0.2,-25.97,-25.69,10.2,9.4,-24198.912,3.1
4811,16/05/2019,0.0,-25.78,-25.55,15.5,14.3,-23844.672,3.0
4812,17/05/2019,0.0,-25.78,-25.56,16.7,16.0,-24845.184,2.9
4813,18/05/2019,7.0,-25.38,-25.32,15.3,14.8,-19471.968,2.9
4814,19/05/2019,8.8,-25.02,-25.16,14.0,13.5,-16058.304,2.9
4815,20/05/2019,3.4,-25.35,-25.26,14.3,14.0,-20280.672,3.1
4816,21/05/2019,6.8,-25.48,-25.3,14.8,15.1,-21096.288,3.0
4817,22/05/2019,0.0,-25.39,-25.27,17.4,16.9,-21007.296,2.9
4818,23/05/2019,0.0,-25.6,-25.38,18.2,17.4,-23972.544,2.9
4819,24/05/2019,0.0,-25.42,-25.28,19.5,19.0,-22003.488,2.9
4820,25/05/2019,21.0,-25.47,-25.28,18.4,18.0,-22049.28,2.9
4821,26/05/2019,10.4,-25.15,-25.12,17.1,16.5,-18142.272,2.9
4822,27/05/2019,23.2,-25.29,-25.09,16.8,17.2,-18876.672,3.0
4823,28/05/2019,7.4,-25.35,-25.14,17.3,16.5,-21126.528,3.3
4824,29/05/2019,1.4,-25.29,-25.17,16.9,16.3,-21195.648,3.8
4825,30/05/2019,0.0,-25.37,-25.22,15.4,14.8,-20933.856,3.3
4826,31/05/2019,0.0,-25.36,-25.21,17.1,16.4,-22206.528,3.1
4827,01/06/2019,0.0,-25.45,-25.23,17.6,17.2,-23565.6,2.9
4828,02/06/2019,0.0,-25.28,-25.15,20.9,20.1,-21966.336,2.9
4829,03/06/2019,5.8,-25.35,-25.15,20.9,20.3,-23765.184,3.0
4830,04/06/2019,0.0,-25.52,-25.27,21.4,14.1,-26066.016,2.9
4831,05/06/2019,0.0,-25.39,-25.2,22.6,25.2,-25331.616,2.8
4832,06/06/2019,0.0,-25.56,-25.3,22.2,21.1,-27958.176,2.8
4833,07/06/2019,0.0,-25.49,-25.28,23.5,22.7,-25418.88,2.7
4834,08/06/2019,0.0,-25.55,-25.32,26.1,24.8,-26640.576,2.7
4835,09/06/2019,0.0,-25.59,-25.32,26.7,25.8,-27231.552,2.7
4836,10/06/2019,0.0,-25.58,-25.31,26.5,25.4,-28103.328,2.7
4837,11/06/2019,0.0,-25.55,-25.3,26.6,25.2,-27533.088,2.7
4838,12/06/2019,0.0,-25.65,-25.38,25.4,24.8,-28974.24,2.6
4839,13/06/2019,0.0,-25.76,-25.46,25.0,24.0,-29641.248,2.6
4840,14/06/2019,0.0,-25.7,-25.46,27.4,26.7,-27592.704,2.6
4841,15/06/2019,0.0,-25.68,-25.43,27.0,26.0,-27321.408,2.6
4842,16/06/2019,0.0,-25.59,-25.4,24.9,23.7,-23105.952,2.6
4843,17/06/2019,0.8,-25.62,-25.38,24.1,23.0,-25289.28,2.5
4844,18/06/2019,0.0,-25.52,-25.32,25.9,24.9,-25421.472,2.6
4845,19/06/2019,0.0,-25.62,-25.36,26.5,25.5,-26954.208,2.5
4846,20/06/2019,0.0,-25.65,-25.41,26.0,24.8,-27019.008,2.5
4847,21/06/2019,0.0,-25.71,-25.47,25.9,24.7,-26724.384,2.5
4848,22/06/2019,2.0,-25.67,-25.43,25.2,24.6,-24687.936,2.5
4849,23/06/2019,0.0,-25.51,-25.34,25.6,24.5,-21544.704,2.5
4850,24/06/2019,0.0,-25.7,-25.45,25.9,25.6,-26839.296,2.5
4851,25/06/2019,0.0,-25.73,-25.49,27.3,26.5,-27661.824,2.5
4852,26/06/2019,0.0,-25.77,-25.51,28.3,27.0,-27246.24,2.4
4853,27/06/2019,0.0,-25.75,-25.51,29.5,28.4,-27076.032,2.4
4854,28/06/2019,0.0,-25.89,-25.55,29.7,28.8,0.0,2.4
4855,29/06/2019,0.0,-26.07,-25.66,27.8,27.6,0.0,2.4
4856,30/06/2019,0.0,-26.03,-25.71,27.1,26.7,0.0,2.4
4857,01/07/2019,0.0,-26.12,-25.73,28.7,27.3,0.0,2.4
4858,02/07/2019,0.0,-26.08,-25.74,29.3,27.6,0.0,2.4
4859,03/07/2019,0.0,-26.47,-25.82,29.8,28.6,0.0,2.4
4860,04/07/2019,0.0,-26.7,-26.0,29.0,28.2,0.0,2.3
4861,05/07/2019,0.0,-26.71,-26.05,28.9,28.0,0.0,2.4
4862,06/07/2019,0.0,-26.74,-26.08,29.1,28.1,-28665.792,2.3
4863,07/07/2019,0.4,-26.63,-26.05,27.4,25.9,-24560.928,2.3
4864,08/07/2019,6.8,-26.62,-26.02,28.1,28.0,-26257.824,2.3
4865,09/07/2019,0.0,-26.58,-25.99,27.4,26.5,-28170.72,2.3
4866,10/07/2019,0.0,-26.42,-25.97,23.4,22.7,-28151.712,2.4
4867,11/07/2019,0.0,-26.38,-25.96,24.2,23.3,-27737.856,2.4
4868,12/07/2019,8.8,-26.56,-25.99,23.9,23.3,0.0,2.3
4869,13/07/2019,15.6,-26.13,-25.82,23.0,22.6,-24003.648,2.5
4870,14/07/2019,0.0,-25.98,-25.71,23.6,24.0,0.0,2.4
4871,15/07/2019,2.0,-25.94,-25.65,19.8,19.6,-21509.28,2.3
4872,16/07/2019,0.6,-25.87,-25.62,22.3,22.1,-24833.952,2.4
4873,17/07/2019,0.0,-26.16,-25.74,23.2,22.9,-26127.36,2.3
4874,18/07/2019,0.0,-26.52,-25.89,25.3,24.3,-30163.968,2.3
4875,19/07/2019,0.0,-26.42,-25.94,25.8,25.1,-29457.216,2.3
4876,20/07/2019,0.0,-26.41,-25.97,26.8,26.2,-28055.808,2.3
4877,21/07/2019,0.0,-26.39,-25.99,28.2,27.4,0.0,2.3
4878,22/07/2019,0.0,-26.47,-26.04,28.3,27.0,-30745.44,2.2
4879,23/07/2019,0.0,-26.59,-26.1,28.8,28.9,-31887.648,2.2
4880,24/07/2019,0.0,-26.64,-26.12,29.4,29.1,-28563.84,2.2
4881,25/07/2019,0.0,-26.91,-26.21,30.7,29.7,-27596.16,2.2
4882,26/07/2019,0.0,-26.92,-26.23,30.5,29.5,-27379.296,2.2
4883,27/07/2019,0.0,-26.89,-26.22,27.0,25.7,-25782.624,2.2
4884,28/07/2019,60.2,-26.13,-25.87,20.8,20.2,-18868.032,2.5
4885,29/07/2019,0.0,-26.19,-25.94,25.1,24.5,-23241.6,2.6
4886,30/07/2019,0.0,-26.05,-25.88,26.0,25.1,-23262.336,2.4
4887,31/07/2019,0.0,-26.14,-25.88,26.8,25.8,-25113.888,2.4
4888,01/08/2019,0.0,-26.68,-26.06,26.5,25.3,0.0,2.3
4889,02/08/2019,0.0,-26.48,-26.05,26.4,25.5,0.0,2.3
4890,03/08/2019,0.0,-26.32,-25.99,25.2,24.5,0.0,2.3
4891,04/08/2019,0.0,-26.34,-26.0,25.1,24.4,0.0,2.3
4892,05/08/2019,0.0,-26.4,-26.06,26.6,25.4,0.0,2.2
4893,06/08/2019,0.0,-26.89,-26.23,27.3,26.4,-26579.232,2.2
4894,07/08/2019,0.0,-26.87,-26.24,27.3,26.3,-28194.912,2.2
4895,08/08/2019,0.0,-26.88,-26.26,27.0,26.3,-26107.488,2.2
4896,09/08/2019,0.0,-26.9,-26.28,28.9,27.8,-29206.656,2.1
4897,10/08/2019,0.0,-26.99,-26.36,29.8,28.2,-31053.888,2.2
4898,11/08/2019,0.0,-26.94,-26.34,29.9,28.4,-27556.416,2.1
4899,12/08/2019,0.0,-27.02,-26.36,30.0,28.6,-34611.84,2.1
4900,13/08/2019,0.0,-27.14,-26.43,29.4,28.7,-33129.216,2.1
4901,14/08/2019,0.0,-27.09,-26.44,25.0,23.9,0.0,2.1
4902,15/08/2019,0.0,-26.56,-26.31,24.8,23.5,0.0,2.1
4903,16/08/2019,0.0,-26.6,-26.24,24.4,23.3,0.0,2.1
4904,17/08/2019,0.0,-26.59,-26.26,25.1,24.0,-27852.768,2.1
4905,18/08/2019,0.0,-26.61,-26.28,26.9,25.2,-28326.24,2.1
4906,19/08/2019,0.0,-26.67,-26.3,27.3,25.7,0.0,2.1
4907,20/08/2019,0.0,-27.01,-26.38,28.5,27.1,0.0,2.1
4908,21/08/2019,0.0,-27.16,-26.47,28.6,27.5,0.0,2.1
4909,22/08/2019,22.8,-27.11,-26.49,25.3,25.4,-29336.256,2.1
4910,23/08/2019,6.2,-26.59,-26.32,23.5,23.4,-25176.96,2.2
4911,24/08/2019,0.0,-26.47,-26.22,22.4,22.5,-25495.776,2.3
4912,25/08/2019,0.0,-26.49,-26.21,24.0,23.8,-25851.744,2.3
4913,26/08/2019,0.4,-26.49,-26.18,24.1,23.8,-26147.232,2.4
4914,27/08/2019,0.0,-26.59,-26.24,26.0,25.4,-28840.32,2.3
4915,28/08/2019,0.8,-26.59,-26.24,25.3,24.7,-26744.256,2.3
4916,29/08/2019,0.0,-26.51,-26.19,25.4,24.4,-26288.928,2.3
4917,30/08/2019,0.0,-26.54,-26.19,26.1,25.2,-27554.688,2.4
4918,31/08/2019,0.0,-26.61,-26.22,23.8,22.7,-28854.144,2.3
4919,01/09/2019,0.0,-26.37,-26.08,23.9,22.5,-23889.6,2.4
4920,02/09/2019,0.4,-26.58,-26.17,22.9,21.9,-28824.768,2.4
4921,03/09/2019,0.0,-26.66,-26.26,22.0,21.3,-29589.408,2.5
4922,04/09/2019,0.0,-26.57,-26.22,22.1,21.3,-27285.12,2.4
4923,05/09/2019,0.0,-26.57,-26.2,22.1,21.0,-28123.2,2.3
4924,06/09/2019,0.0,-26.61,-26.22,22.0,21.1,-28617.408,2.3
4925,07/09/2019,10.2,-26.61,-26.24,20.1,19.7,-27872.64,2.3
4926,08/09/2019,0.0,-26.59,-26.2,20.6,20.1,-27220.32,2.3
4927,09/09/2019,0.0,-26.94,-26.26,21.1,19.9,-27912.384,2.4
4928,10/09/2019,0.0,-27.04,-26.38,20.5,19.7,-29287.008,2.4
4929,11/09/2019,0.0,-26.97,-26.44,21.7,21.3,-27168.48,2.3
4930,12/09/2019,0.0,-26.97,-26.46,20.8,20.5,-27570.24,2.3
4931,13/09/2019,0.0,-27.18,-26.54,22.5,21.6,-27331.776,2.2
4932,14/09/2019,0.0,-27.23,-26.55,22.3,22.3,-28157.76,2.2
4933,15/09/2019,0.0,-26.98,-26.46,22.2,22.2,-26091.072,2.2
4934,16/09/2019,0.0,-27.16,-26.49,23.0,22.2,-27027.648,2.2
4935,17/09/2019,0.0,-27.11,-26.51,23.6,22.9,-24104.736,2.2
4936,18/09/2019,0.2,-27.15,-26.5,23.6,22.6,-26822.88,2.2
4937,19/09/2019,0.0,-27.25,-26.56,21.4,20.3,-28269.216,2.4
4938,20/09/2019,0.0,-27.3,-26.63,19.2,17.7,-29171.232,2.3
4939,21/09/2019,0.0,-27.29,-26.63,17.6,17.2,-28086.912,2.2
4940,22/09/2019,7.2,-27.07,-26.54,18.0,17.6,-23567.328,2.2
4941,23/09/2019,23.6,-27.11,-26.48,18.6,18.6,-25481.952,2.4
4942,24/09/2019,0.2,-27.16,-26.53,18.7,18.3,-25834.464,2.5
4943,25/09/2019,0.4,-27.21,-26.55,19.0,18.5,-27363.744,2.4
4944,26/09/2019,0.0,-27.22,-26.61,20.4,19.8,-26696.736,2.3
4945,27/09/2019,0.0,-27.17,-26.61,20.2,19.6,-25756.704,2.3
4946,28/09/2019,0.0,-27.22,-26.62,21.4,20.7,-26775.36,2.3
4947,29/09/2019,0.0,-27.14,-26.58,21.7,21.5,-24563.52,2.3
4948,30/09/2019,0.0,-27.18,-26.58,21.7,21.0,-26358.912,2.2
4949,01/10/2019,0.0,-27.15,-26.57,21.8,21.8,-25024.032,2.2
4950,02/10/2019,23.0,-27.21,-26.56,17.8,17.7,-27053.568,2.3
4951,03/10/2019,10.4,-27.18,-26.58,13.4,13.1,-23983.776,2.4
4952,04/10/2019,0.0,-27.26,-26.63,14.0,13.4,-26006.4,2.4
4953,05/10/2019,0.0,-27.26,-26.62,17.0,16.0,-26519.616,2.3
4954,06/10/2019,0.0,-27.18,-26.61,18.1,16.5,-24223.104,2.3
4955,07/10/2019,0.0,-27.17,-26.59,16.1,15.7,-25403.328,2.3
4956,08/10/2019,0.0,-27.36,-26.71,16.7,15.8,-27521.856,2.4
4957,09/10/2019,0.0,-27.39,-26.75,16.2,16.1,-28289.088,2.3
4958,10/10/2019,0.0,-27.36,-26.75,20.3,20.0,-28288.224,2.3
4959,11/10/2019,0.0,-27.44,-26.81,17.6,17.7,-28768.608,2.3
4960,12/10/2019,0.0,-27.46,-26.84,17.0,16.7,-29178.144,2.3
4961,13/10/2019,0.0,-27.39,-26.79,18.6,16.8,-25943.328,2.3
4962,14/10/2019,0.0,-27.38,-26.78,16.4,15.9,-25930.368,2.3
4963,15/10/2019,0.6,-27.36,-26.74,17.7,17.6,-26517.888,2.3
4964,16/10/2019,0.0,-27.3,-26.73,17.5,17.0,-25616.736,2.3
4965,17/10/2019,0.0,-27.42,-26.79,14.7,13.9,-27391.392,2.3
