,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
7270,27/11/2019,0.0,0.0,0.2,0.2,0.2,-39.04,-52.45,-310.51,9.1,8.0,8.15,-0.365,-2.713487179,-2.78642029,-19.81524444
7271,28/11/2019,13.6,19.0,17.4,21.4,6.8,-39.04,-52.45,-310.48,9.25,9.25,8.6,-0.365,-2.713487179,-2.78642029,-19.81524444
7272,29/11/2019,7.6,3.8,2.0,2.4,1.2,-39.05,-52.45,-310.41,9.65,7.95,8.35,-0.365,-2.713487179,-2.78642029,-19.81524444
7273,30/11/2019,0.0,0.2,0.0,0.8,0.2,-39.05,-52.46,-310.33,7.9,6.45,6.6,-0.365,-2.713487179,-2.78642029,-19.81524444
7274,01/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.46,-310.28,7.65,5.7,6.05,-0.33323153,-2.479796566,-2.657165323,-18.44077688
7275,02/12/2019,4.8,13.8,10.0,14.4,7.0,-39.05,-52.46,-310.28,9.55,9.55,9.4,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7276,03/12/2019,6.0,22.3,23.4,24.4,12.2,-39.05,-52.45,-310.23,4.6,6.55,4.3,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7277,04/12/2019,0.0,0.2,0.0,0.0,0.0,-39.05,-52.45,-310.2,3.8,4.35,3.65,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7278,05/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.14,6.9,5.45,5.85,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7279,06/12/2019,4.8,1.0,6.0,1.4,2.4,-39.05,-52.46,-310.09,8.55,6.65,7.3,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7280,07/12/2019,6.6,7.8,7.4,7.4,5.2,-39.05,-52.45,-310.08,8.55,7.4,7.65,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7281,08/12/2019,0.0,0.0,0.0,0.4,0.0,-39.05,-52.45,-310.05,7.25,5.45,5.6,-0.33323153,-2.479796566,-2.657165323,-18.44077688
7282,09/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.09,7.2,8.1,5.45,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7283,10/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.06,4.6,5.1,4.4,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7284,11/12/2019,0.0,0.0,0.0,0.0,0.0,-39.05,-52.45,-310.01,1.65,1.25,1.5,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7285,12/12/2019,0.0,0.4,0.4,0.2,0.0,-39.04,-52.45,-310.05,2.7,1.85,1.9,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7286,13/12/2019,8.4,17.2,11.2,16.4,9.0,-39.03,-52.44,-310.1,4.8,3.85,4.8,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7287,14/12/2019,8.0,16.4,7.8,16.2,3.6,-39.04,-52.44,-309.96,6.75,4.05,5.05,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7288,15/12/2019,0.0,0.0,0.0,0.2,0.2,-39.04,-52.45,-309.8,7.7,7.1,6.65,-0.33323153,-2.479796566,-2.657165323,-18.44077688
7289,16/12/2019,0.0,0.4,1.0,0.8,0.6,-39.04,-52.45,-309.74,9.35,9.35,9.4,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7290,17/12/2019,0.0,0.0,0.0,0.0,0.4,-39.04,-52.45,-309.72,11.95,10.95,11.55,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7291,18/12/2019,0.0,0.0,0.0,0.0,0.2,-39.04,-52.45,-309.68,9.85,9.45,8.95,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7292,19/12/2019,0.0,0.0,0.0,0.0,0.0,-39.04,-52.45,-309.67,8.15,7.5,7.0,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7293,20/12/2019,7.8,7.6,8.4,7.6,2.6,-39.04,-52.44,-309.7,7.0,7.65,7.55,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7294,21/12/2019,59.6,102.8,102.8,117.6,22.4,-38.97,-52.4,-309.76,9.8,8.65,8.9,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7295,22/12/2019,10.0,37.3,32.8,40.6,12.2,-38.87,-52.33,-309.78,8.45,8.65,8.5,-0.33323153,-2.479796566,-2.657165323,-18.44077688
7296,23/12/2019,2.2,1.6,1.4,2.4,0.8,-38.82,-52.3,-309.59,7.75,7.4,7.15,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7297,24/12/2019,0.0,0.0,0.0,0.0,0.0,-38.83,-52.31,-309.44,7.95,6.1,7.35,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7298,25/12/2019,0.0,0.0,0.0,0.0,0.0,-38.84,-52.31,-306.06,8.95,7.25,7.75,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7299,26/12/2019,0.0,0.0,0.0,0.0,0.0,-38.86,-52.32,-306.06,7.0,6.45,5.7,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7300,27/12/2019,0.0,0.0,0.0,0.0,0.0,-38.87,-52.33,-306.06,5.55,4.05,4.25,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7301,28/12/2019,0.0,0.0,0.0,0.0,0.0,-38.88,-52.33,-306.06,1.95,3.2,2.05,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7302,29/12/2019,0.0,0.0,0.0,0.0,0.0,-38.88,-52.34,-306.06,0.65,2.1,0.65,-0.33323153,-2.479796566,-2.657165323,-18.44077688
7303,30/12/2019,0.0,0.0,0.0,0.0,0.0,-38.89,-52.34,-308.86,0.1,0.35,-0.1,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7304,31/12/2019,0.0,0.0,0.0,0.0,0.0,-38.89,-52.34,-308.81,4.2,1.4,2.8,-0.350770031,-2.610312175,-2.797016129,-19.41134409
7305,01/01/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.35,-308.74,9.25,5.95,7.55,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7306,02/01/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.35,-308.66,8.15,7.0,6.65,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7307,03/01/2020,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-52.35,-308.62,7.15,5.7,5.65,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7308,04/01/2020,0.2,0.2,0.2,0.4,0.4,-38.114999999999995,-52.35,-308.59,6.1,4.4,4.95,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7309,05/01/2020,0.4,0.8,0.6,0.2,0.0,-38.114999999999995,-52.35,-308.51,5.2,4.85,4.4,-0.342217482,-2.515226327,-5.272478548,-18.59533559
7310,06/01/2020,0.2,0.0,0.0,0.0,0.0,-38.114999999999995,-52.35,-308.43,3.4,1.5,2.1,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7311,07/01/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.35,-308.39,5.85,4.0,4.95,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7312,08/01/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.35,-308.31,5.15,5.15,4.45,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7313,09/01/2020,0.0,0.0,0.0,0.0,0.0,-38.94,-52.35,-308.06,5.5,3.65,4.5,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7314,10/01/2020,0.0,0.0,0.0,0.0,0.0,-38.114999999999995,-52.35,-307.76,4.0,3.25,3.1,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7315,11/01/2020,0.0,0.0,0.0,0.2,0.0,-38.114999999999995,-52.35,-307.71,5.3,4.65,4.25,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7316,12/01/2020,0.0,0.0,0.0,0.2,0.0,-39.01,-52.35,-307.65,4.05,3.05,3.25,-0.342217482,-2.515226327,-5.272478548,-18.59533559
7317,13/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.6,3.7,2.1,3.0,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7318,14/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.54,2.9,2.2,2.0,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7319,15/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.47,5.15,3.95,3.85,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7320,16/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.41,4.85,3.8,3.9,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7321,17/01/2020,0.0,0.0,0.0,0.2,0.0,-39.0,-52.35,-307.39,4.7,3.4,3.55,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7322,18/01/2020,10.0,18.4,10.6,16.8,6.2,-38.99,-52.34,-307.39,4.25,4.55,4.15,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7323,19/01/2020,0.6,1.8,3.2,1.4,5.0,-38.99,-52.34,-307.33,3.05,3.15,2.65,-0.342217482,-2.515226327,-5.272478548,-18.59533559
7324,20/01/2020,0.2,0.0,0.0,0.0,0.0,-39.0,-52.35,-307.2,1.65,2.35,1.35,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7325,21/01/2020,0.0,0.0,0.0,0.0,0.0,-39.0,-52.34,-307.13,3.5,3.8,3.25,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7326,22/01/2020,0.0,0.0,0.0,0.0,0.0,-38.99,-52.34,-307.12,6.9,6.35,5.9,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7327,23/01/2020,0.0,0.0,0.0,0.0,0.0,-38.99,-52.34,-307.12,6.85,5.2,5.5,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7328,24/01/2020,0.0,0.0,0.0,0.0,0.0,-38.98,-52.34,-307.11,6.95,4.7,5.8,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7329,25/01/2020,7.6,20.4,15.6,20.2,6.6,-38.98,-52.33,-307.11,6.8,6.7,6.6,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7330,26/01/2020,0.2,2.0,2.6,2.8,3.6,-38.97,-52.33,-307.08,5.05,6.3,4.25,-0.342217482,-2.515226327,-5.272478548,-18.59533559
7331,27/01/2020,0.0,0.2,0.0,0.4,0.0,-38.97,-52.32,-307.04,6.2,6.6,4.8,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7332,28/01/2020,0.0,0.0,0.0,0.2,0.0,-38.96,-52.32,-307.04,7.55,8.2,7.15,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7333,29/01/2020,0.0,0.0,0.0,0.0,0.0,-38.96,-52.32,-307.0,6.15,7.05,5.05,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7334,30/01/2020,0.4,0.0,0.0,0.2,0.0,-38.96,-52.32,-306.89,6.5,6.05,5.45,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7335,31/01/2020,0.0,1.4,1.0,2.4,0.0,-38.95,-52.31,-306.84,7.7,7.4,7.15,-0.360228928,-2.64760666,-5.549977419,-19.57403746
7336,01/02/2020,0.0,2.0,3.2,7.4,1.6,-38.95,-52.31,-306.8,7.9,8.25,8.15,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7337,02/02/2020,0.0,2.0,2.2,4.4,2.2,-38.95,-52.31,-306.76,9.35,9.3,9.3,-0.366252675,-2.810621879,-5.837005266,-20.0599673
7338,03/02/2020,0.0,0.0,0.0,0.0,0.2,-38.94,-52.31,-306.73,10.45,9.65,9.0,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7339,04/02/2020,0.0,0.0,0.0,0.4,0.0,-38.93,-52.3,-306.77,7.75,7.9,7.3,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7340,05/02/2020,3.2,4.4,5.0,1.6,0.4,-38.93,-52.3,-306.7,3.7,2.75,3.6,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7341,06/02/2020,0.0,0.0,0.0,2.2,0.0,-38.93,-52.3,-306.59,2.1,1.55,1.75,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7342,07/02/2020,0.0,0.0,0.0,0.2,0.0,-38.93,-52.3,-306.53,5.1,2.85,3.6,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7343,08/02/2020,0.0,0.0,0.0,0.0,0.0,-38.93,-52.29,-306.49,5.6,3.95,3.7,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7344,09/02/2020,0.0,0.0,0.0,0.0,0.0,-38.93,-52.29,-306.44,4.45,3.95,2.9,-0.366252675,-2.810621879,-5.837005266,-20.0599673
7345,10/02/2020,0.0,3.6,2.0,5.2,2.0,-38.92,-52.29,-306.46,8.85,8.6,8.5,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7346,11/02/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.28,-306.49,9.05,9.1,8.8,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7347,12/02/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.28,-306.43,7.85,7.4,6.1,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7348,13/02/2020,0.0,0.0,0.0,0.0,0.0,-38.91,-52.28,-306.37,6.9,5.1,5.0,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7349,14/02/2020,1.2,0.6,0.0,1.0,0.2,-38.9,-52.28,-306.36,8.45,7.2,6.85,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7350,15/02/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.28,-306.27,8.3,6.5,6.15,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7351,16/02/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.28,-306.22,8.5,6.5,6.75,-0.366252675,-2.810621879,-5.837005266,-20.0599673
7352,17/02/2020,0.0,0.0,0.0,0.0,0.0,-38.9,-52.27,-306.2,7.65,7.0,6.95,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7353,18/02/2020,0.0,0.0,0.0,0.0,0.0,-38.89,-52.27,-306.2,7.2,7.0,6.45,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7354,19/02/2020,0.0,0.0,0.0,0.0,0.0,-38.89,-52.27,-306.2,5.95,5.75,4.75,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7355,20/02/2020,1.2,1.8,0.6,1.8,2.2,-38.89,-52.26,-306.16,5.8,4.4,4.95,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7356,21/02/2020,0.0,0.0,0.0,0.0,0.0,-38.88,-52.26,-306.12,7.0,6.3,5.5,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7357,22/02/2020,0.0,0.0,0.0,0.0,0.0,-38.88,-52.26,-306.05,8.45,6.9,7.3,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7358,23/02/2020,0.0,0.0,0.0,0.0,0.0,-38.88,-52.26,-306.02,7.55,7.6,6.55,-0.366252675,-2.810621879,-5.837005266,-20.0599673
7359,24/02/2020,0.0,0.0,0.0,0.2,0.0,-38.87,-52.25,-306.05,8.9,8.5,8.3,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7360,25/02/2020,0.0,0.0,0.0,0.4,0.0,-38.86,-52.25,-306.09,7.35,7.95,6.1,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7361,26/02/2020,0.0,0.0,0.0,0.0,0.0,-38.85,-52.24,-306.14,3.6,4.75,3.9,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7362,27/02/2020,1.2,4.2,1.0,0.4,0.0,-38.85,-52.24,-306.05,4.55,1.95,3.1,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7363,28/02/2020,1.0,3.2,1.4,5.4,1.2,-38.85,-52.24,-305.98,5.25,4.1,4.1,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7364,29/02/2020,0.0,0.0,0.0,0.0,0.0,-38.84,-52.23,-305.92,5.8,4.15,4.3,-0.385529132,-2.958549346,-6.144216069,-21.11575505
7365,01/03/2020,1.8,9.2,3.4,9.4,3.6,-38.84,-52.23,-305.95,7.05,7.35,7.1,-0.34071488,-2.66192768,-5.676778876,-19.06691519
7366,02/03/2020,33.8,59.1,53.8,51.4,17.8,-38.82,-52.22,-305.96,7.25,6.1,5.95,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7367,03/03/2020,50.6,60.5,56.8,67.6,13.0,-38.79,-52.2,-305.95,4.85,4.95,4.6,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7368,04/03/2020,5.8,6.0,5.6,6.0,7.4,-38.78,-52.19,-305.85,4.85,4.4,4.35,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7369,05/03/2020,0.0,0.0,0.0,0.0,1.2,-38.77,-52.19,-305.8,5.9,3.85,3.9,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7370,06/03/2020,18.0,41.6,32.4,41.4,10.6,-38.75,-52.17,-305.82,7.3,7.0,6.4,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7371,07/03/2020,6.0,6.8,2.8,5.4,1.6,-38.74,-52.17,-305.73,4.0,5.0,3.45,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7372,08/03/2020,0.4,2.7,2.2,2.4,0.8,-38.74,-52.17,-305.62,4.5,3.75,4.0,-0.34071488,-2.66192768,-5.676778876,-19.06691519
7373,09/03/2020,0.0,0.0,0.0,0.0,0.4,-38.74,-52.16,-305.62,5.7,3.65,4.15,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7374,10/03/2020,0.0,0.0,0.0,0.2,0.2,-38.74,-52.16,-305.55,6.6,6.0,6.45,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7375,11/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.48,9.9,8.6,8.3,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7376,12/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.43,8.05,6.65,7.2,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7377,13/03/2020,0.0,0.0,0.0,0.2,0.0,-38.74,-52.16,-305.44,7.85,7.95,7.9,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7378,14/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.42,8.75,8.65,7.65,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7379,15/03/2020,0.0,0.0,0.0,0.2,0.0,-38.74,-52.16,-305.36,5.75,6.1,5.1,-0.34071488,-2.66192768,-5.676778876,-19.06691519
7380,16/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.29,8.5,6.6,7.3,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7381,17/03/2020,0.0,0.0,0.0,0.0,0.0,-38.74,-52.16,-305.22,9.5,6.75,7.7,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7382,18/03/2020,0.0,0.0,0.0,0.0,0.0,-38.73,-52.16,-305.21,10.15,9.35,8.25,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7383,19/03/2020,0.0,0.0,0.0,0.0,0.0,-38.73,-52.16,-305.2,11.35,9.45,9.6,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7384,20/03/2020,0.0,0.0,0.0,0.0,0.0,-38.73,-52.15,-305.19,11.4,8.75,9.45,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7385,21/03/2020,0.0,0.0,0.0,0.0,0.0,-38.72,-52.15,-305.22,10.4,7.95,8.7,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7386,22/03/2020,0.0,0.0,0.0,0.0,0.0,-38.72,-52.15,-305.19,7.45,8.55,7.55,-0.34071488,-2.66192768,-5.676778876,-19.06691519
7387,23/03/2020,0.0,0.0,0.0,0.0,0.0,-38.72,-52.14,-305.13,-0.7,0.4,-0.65,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7388,24/03/2020,0.2,0.0,0.0,0.0,0.0,-38.71,-52.14,-305.1,-1.2,-2.05,-1.1,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7389,25/03/2020,0.0,0.0,0.0,0.0,0.0,-38.7,-52.13,-305.13,-0.9,0.75,-1.1,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7390,26/03/2020,0.0,10.0,8.0,0.0,0.0,-38.7,-52.13,-305.15,0.4,1.85,0.25,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7391,27/03/2020,26.6,1.4,4.4,14.0,1.2,-38.69,-52.13,-305.07,4.25,5.65,3.95,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7392,28/03/2020,0.0,0.0,0.0,0.4,3.0,-38.69,-52.12,-304.99,7.9,7.65,7.25,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7393,29/03/2020,0.0,0.0,0.0,0.2,0.2,-38.69,-52.12,-304.95,8.85,7.8,7.45,-0.34071488,-2.66192768,-5.676778876,-19.06691519
7394,30/03/2020,0.4,0.0,6.4,0.0,0.0,-38.68,-52.12,-304.93,8.9,7.1,7.3,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7395,31/03/2020,3.0,15.4,9.6,16.2,2.6,-38.68,-52.11,-304.88,1.55,2.75,1.15,-0.358647242,-2.802029136,-5.975556712,-20.07043704
7396,01/04/2020,2.2,2.2,1.4,2.0,0.0,-38.67,-52.11,-304.84,0.95,0.5,1.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
7397,02/04/2020,0.0,0.0,0.0,0.0,0.0,-38.67,-52.11,-304.83,3.75,2.6,2.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
7398,03/04/2020,0.0,0.0,0.0,0.0,0.0,-38.67,-52.11,-304.8,6.05,5.35,5.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
7399,04/04/2020,0.0,0.0,0.0,0.0,0.0,-38.66,-52.11,-304.73,8.45,8.25,8.0,-0.3733,-2.921933333,-6.167066922,-20.95094444
7400,05/04/2020,0.2,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.67,9.05,8.5,9.1,-0.354635,-2.775836667,-5.858713576,-19.90339722
7401,06/04/2020,0.0,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.61,11.45,10.65,9.95,-0.3733,-2.921933333,-6.167066922,-20.95094444
7402,07/04/2020,0.0,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.57,11.75,10.35,10.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
7403,08/04/2020,0.0,0.0,0.0,0.0,0.0,-38.66,-52.1,-304.56,11.8,9.95,10.2,-0.3733,-2.921933333,-6.167066922,-20.95094444
7404,09/04/2020,0.0,0.0,0.0,0.0,0.0,-38.65,-52.1,-304.56,11.15,9.35,9.35,-0.3733,-2.921933333,-6.167066922,-20.95094444
7405,10/04/2020,0.0,0.0,0.0,0.0,0.0,-38.65,-52.1,-304.53,13.5,11.4,11.65,-0.3733,-2.921933333,-6.167066922,-20.95094444
7406,11/04/2020,0.0,0.0,0.0,0.0,0.0,-38.65,-52.09,-304.51,14.65,13.75,12.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
7407,12/04/2020,0.0,0.0,0.0,0.0,0.0,-38.64,-52.09,-304.5,15.35,12.9,13.15,-0.354635,-2.775836667,-5.858713576,-19.90339722
7408,13/04/2020,0.0,0.0,0.0,0.0,0.0,-38.64,-52.09,-304.51,12.8,9.65,11.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
7409,14/04/2020,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.53,9.2,11.05,9.7,-0.3733,-2.921933333,-6.167066922,-20.95094444
7410,15/04/2020,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.44,7.15,8.15,7.35,-0.3733,-2.921933333,-6.167066922,-20.95094444
7411,16/04/2020,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.4,10.85,8.6,9.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
7412,17/04/2020,0.0,0.0,0.0,0.0,0.0,-38.63,-52.08,-304.4,12.3,9.45,11.1,-0.3733,-2.921933333,-6.167066922,-20.95094444
7413,18/04/2020,0.0,0.0,0.0,0.0,0.0,-38.62,-52.07,-304.38,12.9,11.8,12.25,-0.3733,-2.921933333,-6.167066922,-20.95094444
7414,19/04/2020,0.0,0.0,0.0,0.0,0.0,-38.62,-52.07,-304.39,14.45,12.75,13.35,-0.354635,-2.775836667,-5.858713576,-19.90339722
7415,20/04/2020,10.8,11.8,15.8,12.6,6.4,-38.61,-52.06,-304.41,11.25,11.7,10.85,-0.3733,-2.921933333,-6.167066922,-20.95094444
7416,21/04/2020,9.8,19.8,9.6,21.0,13.0,-38.6,-52.06,-304.4,8.0,9.5,8.0,-0.3733,-2.921933333,-6.167066922,-20.95094444
7417,22/04/2020,0.8,2.8,0.2,3.2,2.0,-38.6,-52.06,-304.33,7.2,8.3,7.05,-0.3733,-2.921933333,-6.167066922,-20.95094444
7418,23/04/2020,10.8,19.8,9.6,22.2,9.4,-38.6,-52.05,-304.27,10.55,9.8,9.6,-0.3733,-2.921933333,-6.167066922,-20.95094444
7419,24/04/2020,0.0,0.0,0.0,0.0,0.0,-38.59,-52.05,-304.25,11.9,9.65,10.0,-0.3733,-2.921933333,-6.167066922,-20.95094444
7420,25/04/2020,0.0,0.0,0.0,0.0,0.0,-38.59,-52.05,-304.25,13.2,10.2,10.85,-0.3733,-2.921933333,-6.167066922,-20.95094444
7421,26/04/2020,0.0,0.0,0.0,0.0,0.0,-38.59,-52.05,-304.24,11.8,9.45,10.05,-0.354635,-2.775836667,-5.858713576,-19.90339722
7422,27/04/2020,0.0,0.0,0.0,0.0,0.0,-38.58,-52.04,-304.19,12.2,9.95,11.05,-0.3733,-2.921933333,-6.167066922,-20.95094444
7423,28/04/2020,9.0,4.0,6.4,3.2,2.6,-38.58,-52.04,-304.18,10.0,9.9,9.35,-0.3733,-2.921933333,-6.167066922,-20.95094444
7424,29/04/2020,15.8,41.9,17.0,46.2,21.2,-38.57,-52.04,-304.17,12.5,11.95,11.8,-0.3733,-2.921933333,-6.167066922,-20.95094444
7425,30/04/2020,0.0,0.0,0.0,0.0,0.0,-38.57,-52.03,-304.13,11.35,11.15,10.15,-0.3733,-2.921933333,-6.167066922,-20.95094444
7426,01/05/2020,0.0,0.6,0.4,0.6,0.0,-38.56,-52.03,-304.12,12.9,12.2,11.7,-0.342085672,-2.846909823,-5.865718846,-20.4532043
7427,02/05/2020,0.0,1.4,0.0,2.2,0.0,-38.56,-52.03,-304.11,15.0,14.25,15.15,-0.342085672,-2.846909823,-5.865718846,-20.4532043
7428,03/05/2020,0.0,0.0,0.0,0.0,0.0,-38.56,-52.03,-304.07,14.3,12.85,13.6,-0.324981389,-2.704564332,-5.572432903,-19.43054409
7429,04/05/2020,0.0,0.0,0.0,0.0,0.2,-38.55,-52.02,-304.0,13.9,12.3,12.65,-0.342085672,-2.846909823,-5.865718846,-20.4532043
7430,05/05/2020,0.0,0.0,0.0,0.0,0.0,-38.55,-52.02,-303.99,15.35,12.0,13.45,-0.342085672,-2.846909823,-5.865718846,-20.4532043
